week_start_date,week_num,sku_id,product_name,category,units_sold,revenue_inr,is_promo,discount_pct,is_holiday_week,holiday_name,historical_stockout_days
2025-07-28,83,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,41,18040.0,0,0.00,0,None,0
2025-07-28,83,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,77,23023.0,0,0.00,0,None,0
2025-07-28,83,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,84,17640.0,0,0.00,0,None,0
2025-07-28,83,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,260,116740.0,0,0.00,0,None,0
2025-07-28,83,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,120,10680.0,0,0.00,0,None,0
2025-07-28,83,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,32,9120.0,0,0.00,0,None,0
2025-07-28,83,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,120,23400.0,0,0.00,0,None,0
2025-07-28,83,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,191,43930.0,0,0.00,0,None,0
2025-07-28,83,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,259,72261.0,0,0.00,0,None,0
2025-07-28,83,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,146,20476.5,1,0.15,0,None,0
2025-07-28,83,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,216,30240.0,0,0.00,0,None,0
2025-07-28,83,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,222,34410.0,0,0.00,0,None,1
2025-07-28,83,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,171,28924.65,1,0.15,0,None,0
2025-08-04,84,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,170,101830.0,0,0.00,0,None,0
2025-08-04,84,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,340,125715.0,1,0.15,0,None,0
2025-08-04,84,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,129,25155.0,0,0.00,0,None,0
2025-08-04,84,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,166,45650.0,0,0.00,0,None,0
2025-08-04,84,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,168,41832.0,0,0.00,0,None,0
2025-08-04,84,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,88,31680.0,0,0.00,0,None,0
2025-08-04,84,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,87,41760.0,0,0.00,0,None,0
2025-08-04,84,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,95,44331.75,1,0.15,0,None,0
2025-08-04,84,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,43,9460.0,0,0.00,0,None,0
2025-08-04,84,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,207,17595.0,0,0.00,0,None,0
2025-08-04,84,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,81,25515.0,0,0.00,0,None,0
2025-08-04,84,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,203,85260.0,0,0.00,0,None,0
2025-08-04,84,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,183,34587.0,0,0.00,0,None,0
2025-08-04,84,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,106,36994.0,0,0.00,0,None,0
2025-08-04,84,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,127,12573.0,0,0.00,0,None,0
2025-08-04,84,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,64,38336.0,0,0.00,0,None,0
2025-08-04,84,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,175,14000.0,0,0.00,0,None,0
2025-08-04,84,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,22,9680.0,0,0.00,0,None,0
2025-08-04,84,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,93,27807.0,0,0.00,0,None,0
2025-08-04,84,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,136,28560.0,0,0.00,0,None,0
2025-08-04,84,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,111,42363.15,1,0.15,0,None,0
2025-08-04,84,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,139,12371.0,0,0.00,0,None,0
2025-08-04,84,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,49,13965.0,0,0.00,0,None,0
2025-08-04,84,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,98,19110.0,0,0.00,0,None,0
2025-08-04,84,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,145,33350.0,0,0.00,0,None,0
2025-08-04,84,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,255,71145.0,0,0.00,0,None,0
2025-08-04,84,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,137,22605.0,0,0.00,0,None,0
2025-08-04,84,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,229,32060.0,0,0.00,0,None,0
2025-08-04,84,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,247,38285.0,0,0.00,0,None,0
2025-08-04,84,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,70,13930.0,0,0.00,0,None,0
2025-08-11,85,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,229,137171.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,267,116145.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,183,35685.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,170,46750.0,0,0.00,1,Independence Day Big Sale,2
2025-08-11,85,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,254,63246.0,0,0.00,1,Independence Day Big Sale,4
2025-08-11,85,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,117,42120.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,194,93120.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,147,80703.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,87,19140.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,270,22950.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,117,36855.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,164,68880.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,314,59346.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,144,50256.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,261,25839.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,74,44326.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,204,13872.0,1,0.15,1,Independence Day Big Sale,0
2025-08-11,85,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,183,68442.0,1,0.15,1,Independence Day Big Sale,0
2025-08-11,85,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,166,49634.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,251,44803.5,1,0.15,1,Independence Day Big Sale,0
2025-08-11,85,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,172,77228.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,216,19224.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,56,15960.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,73,14235.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,277,63710.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,362,100998.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,120,19800.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,261,36540.0,0,0.00,1,Independence Day Big Sale,0
2025-08-11,85,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,387,50987.25,1,0.15,1,Independence Day Big Sale,0
2025-08-11,85,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,90,17910.0,0,0.00,1,Independence Day Big Sale,0
2025-08-18,86,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,182,109018.0,0,0.00,0,None,0
2025-08-18,86,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,201,87435.0,0,0.00,0,None,0
2025-08-18,86,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,213,35304.75,1,0.15,0,None,0
2025-08-18,86,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,128,35200.0,0,0.00,0,None,0
2025-08-18,86,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,142,35358.0,0,0.00,0,None,0
2025-08-18,86,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,120,43200.0,0,0.00,0,None,0
2025-08-18,86,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,122,58560.0,0,0.00,0,None,0
2025-08-18,86,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,57,31293.0,0,0.00,0,None,0
2025-08-18,86,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,97,21340.0,0,0.00,0,None,0
2025-08-18,86,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,242,20570.0,0,0.00,0,None,0
2025-08-18,86,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,123,32933.25,1,0.15,0,None,0
2025-08-18,86,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,99,41580.0,0,0.00,0,None,0
2025-08-18,86,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,217,41013.0,0,0.00,0,None,0
2025-08-18,86,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,58,20242.0,0,0.00,0,None,0
2025-08-18,86,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,161,15939.0,0,0.00,0,None,0
2025-08-18,86,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,6,3594.0,0,0.00,0,None,0
2025-08-18,86,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,183,14640.0,0,0.00,0,None,0
2025-08-18,86,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,104,45760.0,0,0.00,0,None,0
2025-08-18,86,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,195,49559.25,1,0.15,0,None,0
2025-08-18,86,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,224,47040.0,0,0.00,0,None,0
2025-08-18,86,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,97,43553.0,0,0.00,0,None,0
2025-08-18,86,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,228,17248.2,1,0.15,0,None,0
2025-08-18,86,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,8,2280.0,0,0.00,0,None,0
2025-08-18,86,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,126,20884.5,1,0.15,0,None,0
2025-08-18,86,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,138,31740.0,0,0.00,0,None,0
2025-08-18,86,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,208,58032.0,0,0.00,0,None,0
2025-08-18,86,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,160,26400.0,0,0.00,0,None,0
2025-08-18,86,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,237,33180.0,0,0.00,0,None,0
2025-08-18,86,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,179,27745.0,0,0.00,0,None,0
2025-08-18,86,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,145,28855.0,0,0.00,0,None,0
2025-08-25,87,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,172,103028.0,0,0.00,0,None,0
2025-08-25,87,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,246,107010.0,0,0.00,0,None,0
2025-08-25,87,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,145,28275.0,0,0.00,0,None,0
2025-08-25,87,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,110,30250.0,0,0.00,0,None,0
2025-08-25,87,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,150,37350.0,0,0.00,0,None,0
2025-08-25,87,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,125,45000.0,0,0.00,0,None,0
2025-08-25,87,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,129,61920.0,0,0.00,0,None,0
2025-08-25,87,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,40,21960.0,0,0.00,0,None,0
2025-08-25,87,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,52,11440.0,0,0.00,0,None,0
2025-08-25,87,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,186,13438.5,1,0.15,0,None,0
2025-08-25,87,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,62,19530.0,0,0.00,0,None,0
2025-08-25,87,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,217,77469.0,1,0.15,0,None,0
2025-08-25,87,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,119,22491.0,0,0.00,0,None,0
2025-08-25,87,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,91,26995.15,1,0.15,0,None,0
2025-08-25,87,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,229,22671.0,0,0.00,0,None,0
2025-08-25,87,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,72,36658.8,1,0.15,0,None,0
2025-08-25,87,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,148,11840.0,0,0.00,0,None,0
2025-08-25,87,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,28,12320.0,0,0.00,0,None,0
2025-08-25,87,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,106,31694.0,0,0.00,0,None,0
2025-08-25,87,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,162,34020.0,0,0.00,0,None,0
2025-08-25,87,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,150,67350.0,0,0.00,0,None,0
2025-08-25,87,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,199,17711.0,0,0.00,0,None,0
2025-08-25,87,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,30,7267.5,1,0.15,0,None,0
2025-08-25,87,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,43,8385.0,0,0.00,0,None,0
2025-08-25,87,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,190,43700.0,0,0.00,0,None,0
2025-08-25,87,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,146,40734.0,0,0.00,0,None,0
2025-08-25,87,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,57,9405.0,0,0.00,0,None,0
2025-08-25,87,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,171,23940.0,0,0.00,0,None,0
2025-08-25,87,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,228,35340.0,0,0.00,0,None,3
2025-08-25,87,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,45,8955.0,0,0.00,0,None,0
2025-09-01,88,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,156,93444.0,0,0.00,0,None,0
2025-09-01,88,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,226,98310.0,0,0.00,0,None,0
2025-09-01,88,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,124,24180.0,0,0.00,0,None,0
2025-09-01,88,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,107,29425.0,0,0.00,0,None,0
2025-09-01,88,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,224,47409.6,1,0.15,0,None,0
2025-09-01,88,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,144,44064.0,1,0.15,0,None,0
2025-09-01,88,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,147,70560.0,0,0.00,0,None,0
2025-09-01,88,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,64,35136.0,0,0.00,0,None,0
2025-09-01,88,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,117,21879.0,1,0.15,0,None,1
2025-09-01,88,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,149,12665.0,0,0.00,0,None,0
2025-09-01,88,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,86,27090.0,0,0.00,0,None,0
2025-09-01,88,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,92,38640.0,0,0.00,0,None,0
2025-09-01,88,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,248,46872.0,0,0.00,0,None,0
2025-09-01,88,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,144,50256.0,0,0.00,0,None,0
2025-09-01,88,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,222,18681.3,1,0.15,0,None,0
2025-09-01,88,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,5,2995.0,0,0.00,0,None,0
2025-09-01,88,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,103,8240.0,0,0.00,0,None,0
2025-09-01,88,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,86,37840.0,0,0.00,0,None,0
2025-09-01,88,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,123,36777.0,0,0.00,0,None,0
2025-09-01,88,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,155,32550.0,0,0.00,0,None,0
2025-09-01,88,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,113,50737.0,0,0.00,0,None,0
2025-09-01,88,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,126,11214.0,0,0.00,0,None,0
2025-09-01,88,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,43,12255.0,0,0.00,0,None,0
2025-09-01,88,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,91,17745.0,0,0.00,0,None,0
2025-09-01,88,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,117,22873.5,1,0.15,0,None,0
2025-09-01,88,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,199,47192.85,1,0.15,0,None,0
2025-09-01,88,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,56,9240.0,0,0.00,0,None,0
2025-09-01,88,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,165,23100.0,0,0.00,0,None,0
2025-09-01,88,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,150,23250.0,0,0.00,0,None,0
2025-09-01,88,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,101,20099.0,0,0.00,0,None,0
2025-09-08,89,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,173,88082.95,1,0.15,0,None,0
2025-09-08,89,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,190,82650.0,0,0.00,0,None,0
2025-09-08,89,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,119,23205.0,0,0.00,0,None,0
2025-09-08,89,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,160,37400.0,1,0.15,0,None,0
2025-09-08,89,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,165,41085.0,0,0.00,0,None,0
2025-09-08,89,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,98,35280.0,0,0.00,0,None,0
2025-09-08,89,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,141,57528.0,1,0.15,0,None,0
2025-09-08,89,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,76,41724.0,0,0.00,0,None,0
2025-09-08,89,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,71,15620.0,0,0.00,0,None,0
2025-09-08,89,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,193,16405.0,0,0.00,0,None,0
2025-09-08,89,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,58,18270.0,0,0.00,0,None,0
2025-09-08,89,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,193,81060.0,0,0.00,0,None,0
2025-09-08,89,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,136,25704.0,0,0.00,0,None,0
2025-09-08,89,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,83,28967.0,0,0.00,0,None,0
2025-09-08,89,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,201,19899.0,0,0.00,0,None,0
2025-09-08,89,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,40,23960.0,0,0.00,0,None,0
2025-09-08,89,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,186,14880.0,0,0.00,0,None,0
2025-09-08,89,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,85,37400.0,0,0.00,0,None,0
2025-09-08,89,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,123,36777.0,0,0.00,0,None,0
2025-09-08,89,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,179,37590.0,0,0.00,0,None,0
2025-09-08,89,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,190,85310.0,0,0.00,0,None,0
2025-09-08,89,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,123,10947.0,0,0.00,0,None,0
2025-09-08,89,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,51,14535.0,0,0.00,0,None,0
2025-09-08,89,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,126,24570.0,0,0.00,0,None,0
2025-09-08,89,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,130,29900.0,0,0.00,0,None,0
2025-09-08,89,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,184,51336.0,0,0.00,0,None,0
2025-09-08,89,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,67,11055.0,0,0.00,0,None,0
2025-09-08,89,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,188,22372.0,1,0.15,0,None,0
2025-09-08,89,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,158,24490.0,0,0.00,0,None,0
2025-09-08,89,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,127,25273.0,0,0.00,0,None,0
2025-09-15,90,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,172,103028.0,0,0.00,0,None,0
2025-09-15,90,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,248,107880.0,0,0.00,0,None,0
2025-09-15,90,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,149,29055.0,0,0.00,0,None,0
